onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
35928.0	59.0	epochs			
36018.0	60.0	epochs	0.04	2.0	90.0
36109.0	59.0	epochs	0.04	2.0	45.0
36199.0	60.0	epochs	0.04	2.0	180.0
36290.0	59.0	epochs	0.04	2.0	45.0
36380.0	60.0	epochs	0.04	1.0	90.0
36471.0	60.0	epochs	0.04	1.0	315.0
36561.0	60.0	epochs	0.04	1.0	135.0
36652.0	60.0	epochs	0.04	2.0	90.0
36742.0	60.0	epochs	0.04	2.0	45.0
36833.0	60.0	epochs	0.04	1.0	90.0
36923.0	60.0	epochs	0.04	1.0	135.0
37014.0	60.0	epochs			
37104.0	60.0	epochs	0.04	2.0	180.0
37195.0	60.0	epochs	0.04	2.0	315.0
37285.0	60.0	epochs	0.04	1.0	270.0
37376.0	60.0	epochs	0.04	2.0	45.0
37466.0	60.0	epochs	0.04	2.0	90.0
37557.0	60.0	epochs	0.04	2.0	225.0
37647.0	60.0	epochs	0.04	2.0	270.0
37738.0	60.0	epochs	0.04	1.0	0.0
37828.0	60.0	epochs	0.04	1.0	270.0
37919.0	60.0	epochs	0.04	1.0	135.0
38009.0	60.0	epochs	0.04	1.0	0.0
38100.0	60.0	epochs	0.04	1.0	45.0
38190.0	60.0	epochs	0.04	2.0	135.0
38281.0	60.0	epochs	0.04	1.0	135.0
38372.0	59.0	epochs	0.04	1.0	90.0
38462.0	60.0	epochs	0.04	1.0	270.0
38553.0	59.0	epochs	0.04	2.0	0.0
38643.0	60.0	epochs			
38734.0	59.0	epochs	0.04	2.0	45.0
38824.0	60.0	epochs	0.04	2.0	180.0
38915.0	59.0	epochs	0.04	1.0	0.0
39005.0	60.0	epochs	0.04	1.0	315.0
39096.0	60.0	epochs	0.04	2.0	180.0
39186.0	60.0	epochs	0.04	2.0	0.0
39277.0	62.0	epochs	0.04	1.0	180.0
39369.0	60.0	epochs	0.04	1.0	180.0
39460.0	60.0	epochs	0.04	2.0	315.0
39550.0	60.0	epochs	0.04	2.0	270.0
39641.0	60.0	epochs	0.04	2.0	0.0
39731.0	60.0	epochs	0.04	1.0	0.0
39822.0	60.0	epochs	0.04	1.0	270.0
39912.0	60.0	epochs	0.04	1.0	135.0
40003.0	60.0	epochs	0.04	2.0	225.0
40093.0	60.0	epochs	0.04	2.0	90.0
40184.0	60.0	epochs	0.04	1.0	45.0
40274.0	60.0	epochs			
40365.0	60.0	epochs	0.04	2.0	180.0
40455.0	60.0	epochs	0.04	2.0	315.0
40546.0	60.0	epochs	0.04	1.0	270.0
40636.0	60.0	epochs	0.04	1.0	135.0
40727.0	60.0	epochs	0.04	2.0	180.0
40817.0	60.0	epochs	0.04	2.0	0.0
40908.0	60.0	epochs	0.04	1.0	225.0
40999.0	59.0	epochs	0.04	2.0	45.0
41089.0	60.0	epochs	0.04	1.0	90.0
41180.0	59.0	epochs	0.04	1.0	0.0
41270.0	60.0	epochs	0.04	2.0	225.0
41361.0	59.0	epochs	0.04	2.0	45.0
41451.0	60.0	epochs	0.04	2.0	0.0
41542.0	59.0	epochs	0.04	1.0	180.0
41632.0	60.0	epochs	0.04	2.0	0.0
41723.0	59.0	epochs	0.04	2.0	45.0
41813.0	60.0	epochs	0.04	1.0	180.0
41904.0	60.0	epochs	0.04	1.0	90.0
41994.0	60.0	epochs	0.04	2.0	45.0
42085.0	60.0	epochs	0.04	1.0	90.0
42175.0	60.0	epochs	0.04	1.0	90.0
42266.0	60.0	epochs	0.04	2.0	315.0
42356.0	60.0	epochs	0.04	2.0	180.0
42447.0	60.0	epochs	0.04	2.0	45.0
42537.0	60.0	epochs	0.04	2.0	45.0
42628.0	60.0	epochs	0.04	1.0	90.0
42718.0	60.0	epochs	0.04	2.0	0.0
42809.0	60.0	epochs	0.04	2.0	225.0
42899.0	60.0	epochs	0.04	2.0	225.0
42990.0	60.0	epochs	0.04	2.0	225.0
43080.0	60.0	epochs	0.04	2.0	90.0
43171.0	60.0	epochs	0.04	2.0	45.0
43261.0	60.0	epochs	0.04	2.0	270.0
43352.0	60.0	epochs	0.04	2.0	315.0
43442.0	60.0	epochs	0.04	2.0	315.0
43533.0	60.0	epochs	0.04	1.0	225.0
43623.0	60.0	epochs	0.04	2.0	270.0
43714.0	60.0	epochs	0.04	1.0	315.0
43805.0	59.0	epochs	0.04	2.0	180.0
43895.0	60.0	epochs	0.04	2.0	90.0
43986.0	59.0	epochs	0.04	1.0	315.0
44076.0	60.0	epochs	0.04	2.0	315.0
44167.0	59.0	epochs	0.04	2.0	270.0
44257.0	60.0	epochs			
44348.0	59.0	epochs	0.04	2.0	45.0
44438.0	60.0	epochs	0.04	1.0	90.0
44529.0	59.0	epochs			
44619.0	60.0	epochs	0.04	1.0	270.0
44710.0	60.0	epochs	0.04	1.0	315.0
44800.0	60.0	epochs	0.04	1.0	225.0
44891.0	60.0	epochs	0.04	1.0	135.0
44981.0	60.0	epochs	0.04	1.0	315.0
45072.0	60.0	epochs	0.04	2.0	0.0
45162.0	60.0	epochs	0.04	1.0	270.0
45253.0	60.0	epochs	0.04	2.0	315.0
45343.0	60.0	epochs	0.04	1.0	45.0
45434.0	60.0	epochs	0.04	1.0	180.0
45524.0	60.0	epochs	0.04	1.0	315.0
45615.0	60.0	epochs	0.04	1.0	315.0
45705.0	60.0	epochs	0.04	1.0	270.0
45796.0	60.0	epochs	0.04	1.0	90.0
45886.0	60.0	epochs	0.04	1.0	0.0
45977.0	60.0	epochs	0.04	2.0	270.0
46067.0	60.0	epochs			
46158.0	60.0	epochs	0.04	1.0	90.0
46248.0	60.0	epochs			
46339.0	60.0	epochs	0.04	1.0	180.0
46429.0	60.0	epochs	0.04	1.0	270.0
46520.0	60.0	epochs	0.04	2.0	225.0
46611.0	59.0	epochs	0.04	1.0	225.0
46701.0	60.0	epochs	0.04	2.0	225.0
46792.0	59.0	epochs	0.04	2.0	225.0
46882.0	60.0	epochs			
46973.0	59.0	epochs	0.04	1.0	90.0
47063.0	60.0	epochs	0.04	2.0	225.0
47154.0	59.0	epochs	0.04	2.0	270.0
47244.0	60.0	epochs	0.04	1.0	90.0
47335.0	59.0	epochs	0.04	2.0	180.0
47425.0	60.0	epochs	0.04	2.0	135.0
47516.0	60.0	epochs	0.04	2.0	180.0
47606.0	60.0	epochs	0.04	2.0	0.0
47697.0	60.0	epochs	0.04	2.0	90.0
47787.0	60.0	epochs	0.04	2.0	45.0
47878.0	60.0	epochs	0.04	1.0	225.0
47968.0	60.0	epochs	0.04	2.0	45.0
48059.0	60.0	epochs	0.04	2.0	90.0
48149.0	60.0	epochs	0.04	1.0	90.0
48240.0	60.0	epochs	0.04	1.0	315.0
48330.0	60.0	epochs	0.04	1.0	270.0
48421.0	60.0	epochs	0.04	1.0	225.0
48511.0	60.0	epochs	0.04	2.0	270.0
48602.0	60.0	epochs	0.04	1.0	0.0
48692.0	60.0	epochs	0.04	1.0	135.0
48783.0	60.0	epochs	0.04	1.0	135.0
48873.0	60.0	epochs	0.04	2.0	135.0
48964.0	60.0	epochs	0.04	1.0	90.0
49054.0	60.0	epochs	0.04	1.0	180.0
49145.0	60.0	epochs	0.04	1.0	45.0
49235.0	60.0	epochs	0.04	1.0	135.0
49326.0	60.0	epochs	0.04	2.0	225.0
49417.0	59.0	epochs	0.04	1.0	180.0
49507.0	60.0	epochs	0.04	2.0	45.0
49598.0	59.0	epochs	0.04	2.0	180.0
49688.0	60.0	epochs	0.04	1.0	0.0
49779.0	59.0	epochs	0.04	1.0	0.0
49869.0	60.0	epochs	0.04	2.0	45.0
49960.0	59.0	epochs	0.04	1.0	0.0
50050.0	60.0	epochs	0.04	1.0	270.0
50141.0	59.0	epochs	0.04	1.0	270.0
50231.0	60.0	epochs	0.04	2.0	90.0
50322.0	60.0	epochs	0.04	2.0	225.0
50412.0	60.0	epochs	0.04	1.0	225.0
50503.0	60.0	epochs			
50593.0	60.0	epochs	0.04	2.0	225.0
50684.0	60.0	epochs	0.04	1.0	180.0
50774.0	60.0	epochs	0.04	1.0	225.0
50865.0	60.0	epochs	0.04	1.0	180.0
50955.0	60.0	epochs	0.04	1.0	270.0
51046.0	60.0	epochs	0.04	2.0	135.0
51136.0	60.0	epochs	0.04	1.0	225.0
51227.0	60.0	epochs	0.04	1.0	180.0
51317.0	60.0	epochs	0.04	2.0	225.0
51408.0	60.0	epochs	0.04	2.0	225.0
51498.0	60.0	epochs	0.04	2.0	135.0
51589.0	60.0	epochs	0.04	2.0	45.0
